#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: timeliner
# Plugin Description: Creates a timeline from various artifacts in memory
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" timeliner --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
2009-07-13 23:51:29 UTC+0000|[PE DEBUG]| slc.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd920000
2019-12-11 14:32:53 UTC+0000|[DLL LOADTIME (dll)]| slc.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd920000
2009-07-14 01:34:41 UTC+0000|[PE HEADER (dll)]| WINNSI.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd930000
-|[PE DEBUG]| WINNSI.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd930000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| WINNSI.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd930000
2009-07-14 01:33:02 UTC+0000|[PE HEADER (dll)]| pnrpnsp.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefa2f0000
2009-07-14 00:11:10 UTC+0000|[PE DEBUG]| pnrpnsp.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefa2f0000
2019-12-11 14:33:01 UTC+0000|[DLL LOADTIME (dll)]| pnrpnsp.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefa2f0000
2009-07-14 01:31:00 UTC+0000|[PE HEADER (dll)]| ncrypt.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd360000
-|[PE DEBUG]| ncrypt.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd360000
2019-12-11 14:32:52 UTC+0000|[DLL LOADTIME (dll)]| ncrypt.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd360000
2009-07-14 01:34:41 UTC+0000|[PE HEADER (dll)]| wship6.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd170000
2009-07-13 23:21:21 UTC+0000|[PE DEBUG]| wship6.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd170000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| wship6.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd170000
2009-07-14 01:32:45 UTC+0000|[PE HEADER (dll)]| ntmarta.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefcc50000
-|[PE DEBUG]| ntmarta.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefcc50000
2019-12-11 14:33:02 UTC+0000|[DLL LOADTIME (dll)]| ntmarta.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefcc50000
2010-11-20 13:15:27 UTC+0000|[PE HEADER (dll)]| SSPICLI.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd780000
-|[PE DEBUG]| SSPICLI.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd780000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| SSPICLI.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd780000
2009-07-14 01:33:03 UTC+0000|[PE HEADER (dll)]| pnrpsvc.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef3990000
2009-07-14 00:11:38 UTC+0000|[PE DEBUG]| pnrpsvc.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef3990000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| pnrpsvc.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef3990000
2010-11-20 13:15:29 UTC+0000|[PE HEADER (dll)]| user32.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x77b90000
-|[PE DEBUG]| user32.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x77b90000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| user32.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x77b90000
2010-11-20 13:13:30 UTC+0000|[PE HEADER (dll)]| schannel.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefcfa0000
-|[PE DEBUG]| schannel.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefcfa0000
2019-12-11 14:33:02 UTC+0000|[DLL LOADTIME (dll)]| schannel.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefcfa0000
2009-07-14 01:27:33 UTC+0000|[PE HEADER (dll)]| GPAPI.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefccc0000
-|[PE DEBUG]| GPAPI.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefccc0000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| GPAPI.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefccc0000
2009-07-14 01:30:18 UTC+0000|[PE HEADER (dll)]| MSCTF.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefebc0000
-|[PE DEBUG]| MSCTF.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefebc0000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| MSCTF.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefebc0000
2009-07-14 01:25:13 UTC+0000|[PE HEADER (dll)]| bcrypt.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd330000
-|[PE DEBUG]| bcrypt.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd330000
2019-12-11 14:32:52 UTC+0000|[DLL LOADTIME (dll)]| bcrypt.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefd330000
2009-07-14 01:32:05 UTC+0000|[PE HEADER (dll)]| P2PGRAPH.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef35d0000
2009-07-14 00:11:14 UTC+0000|[PE DEBUG]| P2PGRAPH.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef35d0000
2019-12-11 14:32:53 UTC+0000|[DLL LOADTIME (dll)]| P2PGRAPH.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef35d0000
2010-11-20 13:14:19 UTC+0000|[PE HEADER (dll)]| SHLWAPI.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7feffdf0000
-|[PE DEBUG]| SHLWAPI.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7feffdf0000
2019-12-11 14:32:52 UTC+0000|[DLL LOADTIME (dll)]| SHLWAPI.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7feffdf0000
2009-07-14 01:32:41 UTC+0000|[PE HEADER (dll)]| rsaenh.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefcf10000
-|[PE DEBUG]| rsaenh.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefcf10000
2019-12-11 14:32:52 UTC+0000|[DLL LOADTIME (dll)]| rsaenh.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefcf10000
2009-07-14 01:26:30 UTC+0000|[PE HEADER (dll)]| dhcpcsvc.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefc610000
-|[PE DEBUG]| dhcpcsvc.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefc610000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| dhcpcsvc.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefc610000
2010-11-20 12:59:56 UTC+0000|[PE HEADER (dll)]| credssp.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefce10000
2010-11-20 10:10:26 UTC+0000|[PE DEBUG]| credssp.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefce10000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| credssp.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefce10000
2009-07-14 01:34:11 UTC+0000|[PE HEADER (dll)]| SSDPAPI.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefa020000
2009-07-14 00:10:51 UTC+0000|[PE DEBUG]| SSDPAPI.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefa020000
2019-12-11 14:32:52 UTC+0000|[DLL LOADTIME (dll)]| SSDPAPI.DLL| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefa020000
2009-07-14 01:27:43 UTC+0000|[PE HEADER (dll)]| drttransport.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef2e30000
2009-07-14 00:11:19 UTC+0000|[PE DEBUG]| drttransport.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef2e30000
2019-12-11 14:33:03 UTC+0000|[DLL LOADTIME (dll)]| drttransport.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef2e30000
2010-11-20 13:15:00 UTC+0000|[PE HEADER (dll)]| sqmapi.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef9ec0000
2010-11-20 09:54:14 UTC+0000|[PE DEBUG]| sqmapi.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef9ec0000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| sqmapi.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef9ec0000
2010-11-20 13:15:32 UTC+0000|[PE HEADER (dll)]| USERENV.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefdac0000
-|[PE DEBUG]| USERENV.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefdac0000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| USERENV.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefdac0000
2009-07-14 01:27:41 UTC+0000|[PE HEADER (dll)]| drt.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef2de0000
2009-07-14 00:11:31 UTC+0000|[PE DEBUG]| drt.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef2de0000
2019-12-11 14:33:03 UTC+0000|[DLL LOADTIME (dll)]| drt.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef2de0000
2010-11-20 13:06:13 UTC+0000|[PE HEADER (dll)]| MSASN1.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefdc80000
2010-11-20 10:07:54 UTC+0000|[PE DEBUG]| MSASN1.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefdc80000
2019-12-11 14:32:52 UTC+0000|[DLL LOADTIME (dll)]| MSASN1.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefdc80000
2009-07-14 01:32:15 UTC+0000|[PE HEADER (dll)]| profapi.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefdab0000
-|[PE DEBUG]| profapi.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefdab0000
2019-12-11 14:32:51 UTC+0000|[DLL LOADTIME (dll)]| profapi.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fefdab0000
2009-07-14 01:32:29 UTC+0000|[PE HEADER (dll)]| rasadhlp.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef9770000
-|[PE DEBUG]| rasadhlp.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef9770000
2019-12-11 14:33:01 UTC+0000|[DLL LOADTIME (dll)]| rasadhlp.dll| Process: svchost.exe/PID: 2368/PPID: 484/Process POffset: 0x3e8199e0/DLL Base: 0x7fef9770000
2019-12-11 14:37:21 UTC+0000|[PROCESS]| SearchFilterHo| PID: 1720/PPID: 480/POffset: 0x3fccea60
2009-07-14 04:53:26 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS| SearchFilterHo PID: 1720/PPID: 480/POffset: 0x3fccea60
2009-07-14 04:49:01 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| SearchFilterHo PID: 1720/PPID: 480/POffset: 0x3fccea60
2019-12-11 13:41:39 UTC+0000|[Handle (Key)]| MACHINE| SearchFilterHo PID: 1720/PPID: 480/POffset: 0x3fccea60
2019-12-10 14:52:33 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| SearchFilterHo PID: 1720/PPID: 480/POffset: 0x3fccea60
2019-12-11 09:52:05 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\CLASSES| SearchFilterHo PID: 1720/PPID: 480/POffset: 0x3fccea60
2019-12-04 13:27:14 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHER\WINDOWS\SYSTEMINDEX\EXTENSIONS| SearchFilterHo PID: 1720/PPID: 480/POffset: 0x3fccea60
2009-07-14 04:48:57 UTC+0000|[Handle (Key)]| USER\.DEFAULT\CONTROL PANEL\INTERNATIONAL| SearchFilterHo PID: 1720/PPID: 480/POffset: 0x3fccea60
2019-12-11 09:52:05 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\CLASSES| SearchFilterHo PID: 1720/PPID: 480/POffset: 0x3fccea60
2009-07-14 00:29:57 UTC+0000|[PE HEADER (dll)]| SearchFilterHost.exe| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0xffdd0000
-|[PE DEBUG]| SearchFilterHost.exe| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0xffdd0000
1970-01-01 00:00:00 UTC+0000|[DLL LOADTIME (dll)]| SearchFilterHost.exe| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0xffdd0000
2010-11-20 13:11:21 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x77c90000
-|[PE DEBUG]| ntdll.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x77c90000
1970-01-01 00:00:00 UTC+0000|[DLL LOADTIME (dll)]| ntdll.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x77c90000
2010-11-20 13:13:19 UTC+0000|[PE HEADER (dll)]| RpcRtRemote.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefd8c0000
-|[PE DEBUG]| RpcRtRemote.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefd8c0000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| RpcRtRemote.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefd8c0000
2010-11-20 13:05:15 UTC+0000|[PE HEADER (dll)]| kernel32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x77a70000
-|[PE DEBUG]| kernel32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x77a70000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| kernel32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x77a70000
2009-07-14 01:30:11 UTC+0000|[PE HEADER (dll)]| MSSHooks.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefb2f0000
-|[PE DEBUG]| MSSHooks.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefb2f0000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| MSSHooks.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefb2f0000
2009-07-14 01:29:03 UTC+0000|[PE HEADER (dll)]| LPK.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe710000
-|[PE DEBUG]| LPK.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe710000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| LPK.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe710000
2009-07-14 01:32:41 UTC+0000|[PE HEADER (dll)]| rsaenh.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefcf10000
-|[PE DEBUG]| rsaenh.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefcf10000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| rsaenh.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefcf10000
2009-07-14 01:24:59 UTC+0000|[PE HEADER (dll)]| ADVAPI32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe390000
-|[PE DEBUG]| ADVAPI32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe390000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| ADVAPI32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe390000
2010-11-20 13:12:12 UTC+0000|[PE HEADER (dll)]| ole32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe9a0000
-|[PE DEBUG]| ole32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe9a0000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| ole32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe9a0000
2009-07-14 01:30:38 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe7b0000
-|[PE DEBUG]| msvcrt.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe7b0000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| msvcrt.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe7b0000
2009-07-14 01:29:58 UTC+0000|[PE HEADER (dll)]| CRYPTSP.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefd1e0000
2009-07-13 23:53:15 UTC+0000|[PE DEBUG]| CRYPTSP.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefd1e0000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| CRYPTSP.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefd1e0000
2009-07-14 01:29:53 UTC+0000|[PE HEADER (dll)]| CRYPTBASE.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefd810000
2009-07-13 23:20:54 UTC+0000|[PE DEBUG]| CRYPTBASE.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefd810000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| CRYPTBASE.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefd810000
2009-07-14 01:28:32 UTC+0000|[PE HEADER (dll)]| IMM32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe0e0000
-|[PE DEBUG]| IMM32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe0e0000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| IMM32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe0e0000
2010-11-20 13:15:33 UTC+0000|[PE HEADER (dll)]| USP10.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe850000
2010-11-20 09:50:20 UTC+0000|[PE DEBUG]| USP10.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe850000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| USP10.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe850000
2010-11-20 13:05:16 UTC+0000|[PE HEADER (dll)]| KERNELBASE.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefdcb0000
-|[PE DEBUG]| KERNELBASE.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefdcb0000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| KERNELBASE.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefdcb0000
2010-03-05 03:05:11 UTC+0000|[PE HEADER (dll)]| mscoree.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fef2cd0000
-|[PE DEBUG]| mscoree.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fef2cd0000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| mscoree.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fef2cd0000
2009-07-14 01:33:18 UTC+0000|[PE HEADER (dll)]| sechost.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe720000
2009-07-13 23:20:52 UTC+0000|[PE DEBUG]| sechost.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe720000
2019-12-11 14:37:21 UTC+0000|[DLL LOADTIME (dll)]| sechost.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe720000
2010-11-20 13:00:01 UTC+0000|[PE HEADER (dll)]| GDI32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe740000
-|[PE DEBUG]| GDI32.dll| Process: SearchFilterHo/PID: 1720/PPID: 480/Process POffset: 0x3fccea60/DLL Base: 0x7fefe740000
